역명,호선,측정일시,초미세먼지(내부),운행횟수,자치구,초미세먼지(외부)
남구로(7),7호선,2021042718,27.8,420.0,구로구,15.0
온수(7),7호선,2021042718,14.3,420.0,구로구,15.0
천왕(7),7호선,2021042718,25.4,420.0,구로구,15.0
도림천(2),2호선,2021042719,20.8,212.0,구로구,15.0
신도림(2),2호선,2021042719,33.1,736.0,구로구,15.0
남구로(7),7호선,2021042719,26.3,420.0,구로구,15.0
온수(7),7호선,2021042719,15.5,420.0,구로구,15.0
천왕(7),7호선,2021042719,32.8,420.0,구로구,15.0
도림천(2),2호선,2021042720,47.5,212.0,구로구,14.0
신도림(2),2호선,2021042720,28.3,736.0,구로구,14.0
남구로(7),7호선,2021042720,28.3,420.0,구로구,14.0
온수(7),7호선,2021042720,16.7,420.0,구로구,14.0
천왕(7),7호선,2021042720,48.9,420.0,구로구,14.0
도림천(2),2호선,2021042721,51.0,212.0,구로구,15.0
신도림(2),2호선,2021042721,26.2,736.0,구로구,15.0
남구로(7),7호선,2021042721,36.5,420.0,구로구,15.0
온수(7),7호선,2021042721,17.5,420.0,구로구,15.0
천왕(7),7호선,2021042721,31.8,420.0,구로구,15.0
도림천(2),2호선,2021042722,64.8,212.0,구로구,19.0
신도림(2),2호선,2021042722,15.5,736.0,구로구,19.0
남구로(7),7호선,2021042722,37.6,420.0,구로구,19.0
온수(7),7호선,2021042722,13.2,420.0,구로구,19.0
천왕(7),7호선,2021042722,30.2,420.0,구로구,19.0
도림천(2),2호선,2021042723,86.7,212.0,구로구,12.0
신도림(2),2호선,2021042723,14.3,736.0,구로구,12.0
남구로(7),7호선,2021042723,32.7,420.0,구로구,12.0
온수(7),7호선,2021042723,16.6,420.0,구로구,12.0
천왕(7),7호선,2021042723,23.4,420.0,구로구,12.0
문래(2),2호선,2021042700,24.6,524.0,영등포구,15.0
영등포구청(2),2호선,2021042700,16.1,524.0,영등포구,15.0
신길(5),5호선,2021042700,19.6,438.0,영등포구,15.0
양평(5),5호선,2021042700,17.5,438.0,영등포구,15.0
여의나루(5),5호선,2021042700,29.9,438.0,영등포구,15.0
여의도(5),5호선,2021042700,35.5,438.0,영등포구,15.0
영등포구청(5),5호선,2021042700,16.7,438.0,영등포구,15.0
영등포시장(5),5호선,2021042700,25.6,438.0,영등포구,15.0
대림(7),7호선,2021042700,13.8,420.0,영등포구,15.0
신풍(7),7호선,2021042700,10.7,420.0,영등포구,15.0
문래(2),2호선,2021042701,17.9,524.0,영등포구,16.0
영등포구청(2),2호선,2021042701,17.8,524.0,영등포구,16.0
신길(5),5호선,2021042701,20.1,438.0,영등포구,16.0
양평(5),5호선,2021042701,15.0,438.0,영등포구,16.0
여의나루(5),5호선,2021042701,18.4,438.0,영등포구,16.0
여의도(5),5호선,2021042701,26.1,438.0,영등포구,16.0
영등포구청(5),5호선,2021042701,20.9,438.0,영등포구,16.0
영등포시장(5),5호선,2021042701,17.2,438.0,영등포구,16.0
대림(7),7호선,2021042701,17.6,420.0,영등포구,16.0
신풍(7),7호선,2021042701,9.9,420.0,영등포구,16.0
문래(2),2호선,2021042702,15.3,524.0,영등포구,13.0
영등포구청(2),2호선,2021042702,16.4,524.0,영등포구,13.0
신길(5),5호선,2021042702,13.7,438.0,영등포구,13.0
양평(5),5호선,2021042702,18.0,438.0,영등포구,13.0
여의나루(5),5호선,2021042702,23.5,438.0,영등포구,13.0
여의도(5),5호선,2021042702,17.1,438.0,영등포구,13.0
영등포구청(5),5호선,2021042702,16.7,438.0,영등포구,13.0
영등포시장(5),5호선,2021042702,21.3,438.0,영등포구,13.0
대림(7),7호선,2021042702,8.6,420.0,영등포구,13.0
신풍(7),7호선,2021042702,16.3,420.0,영등포구,13.0
문래(2),2호선,2021042703,16.4,524.0,영등포구,18.0
영등포구청(2),2호선,2021042703,2.9,524.0,영등포구,18.0
신길(5),5호선,2021042703,17.0,438.0,영등포구,18.0
양평(5),5호선,2021042703,17.9,438.0,영등포구,18.0
여의나루(5),5호선,2021042703,21.7,438.0,영등포구,18.0
여의도(5),5호선,2021042703,21.3,438.0,영등포구,18.0
영등포구청(5),5호선,2021042703,20.5,438.0,영등포구,18.0
영등포시장(5),5호선,2021042703,16.5,438.0,영등포구,18.0
대림(7),7호선,2021042703,15.8,420.0,영등포구,18.0
신풍(7),7호선,2021042703,12.1,420.0,영등포구,18.0
문래(2),2호선,2021042704,16.8,524.0,영등포구,16.0
영등포구청(2),2호선,2021042704,7.7,524.0,영등포구,16.0
신길(5),5호선,2021042704,16.0,438.0,영등포구,16.0
양평(5),5호선,2021042704,15.3,438.0,영등포구,16.0
여의나루(5),5호선,2021042704,18.1,438.0,영등포구,16.0
여의도(5),5호선,2021042704,14.7,438.0,영등포구,16.0
영등포구청(5),5호선,2021042704,20.3,438.0,영등포구,16.0
영등포시장(5),5호선,2021042704,22.4,438.0,영등포구,16.0
대림(7),7호선,2021042704,15.4,420.0,영등포구,16.0
신풍(7),7호선,2021042704,12.2,420.0,영등포구,16.0
문래(2),2호선,2021042705,13.6,524.0,영등포구,18.0
영등포구청(2),2호선,2021042705,18.5,524.0,영등포구,18.0
신길(5),5호선,2021042705,11.8,438.0,영등포구,18.0
양평(5),5호선,2021042705,18.1,438.0,영등포구,18.0
여의나루(5),5호선,2021042705,15.8,438.0,영등포구,18.0
여의도(5),5호선,2021042705,15.5,438.0,영등포구,18.0
영등포구청(5),5호선,2021042705,14.5,438.0,영등포구,18.0
영등포시장(5),5호선,2021042705,18.1,438.0,영등포구,18.0
대림(7),7호선,2021042705,11.3,420.0,영등포구,18.0
신풍(7),7호선,2021042705,8.9,420.0,영등포구,18.0
문래(2),2호선,2021042706,21.0,524.0,영등포구,13.0
영등포구청(2),2호선,2021042706,13.7,524.0,영등포구,13.0
신길(5),5호선,2021042706,12.3,438.0,영등포구,13.0
양평(5),5호선,2021042706,18.1,438.0,영등포구,13.0
여의나루(5),5호선,2021042706,21.6,438.0,영등포구,13.0
여의도(5),5호선,2021042706,17.1,438.0,영등포구,13.0
영등포구청(5),5호선,2021042706,11.4,438.0,영등포구,13.0
영등포시장(5),5호선,2021042706,20.1,438.0,영등포구,13.0
대림(7),7호선,2021042706,18.5,420.0,영등포구,13.0
신풍(7),7호선,2021042706,4.9,420.0,영등포구,13.0
문래(2),2호선,2021042707,33.4,524.0,영등포구,11.0
영등포구청(2),2호선,2021042707,55.3,524.0,영등포구,11.0
신길(5),5호선,2021042707,13.7,438.0,영등포구,11.0
양평(5),5호선,2021042707,16.8,438.0,영등포구,11.0
여의나루(5),5호선,2021042707,26.1,438.0,영등포구,11.0
여의도(5),5호선,2021042707,23.8,438.0,영등포구,11.0
영등포구청(5),5호선,2021042707,12.6,438.0,영등포구,11.0
영등포시장(5),5호선,2021042707,20.1,438.0,영등포구,11.0
대림(7),7호선,2021042707,14.0,420.0,영등포구,11.0
신풍(7),7호선,2021042707,19.5,420.0,영등포구,11.0
문래(2),2호선,2021042708,40.0,524.0,영등포구,8.0
영등포구청(2),2호선,2021042708,46.3,524.0,영등포구,8.0
신길(5),5호선,2021042708,25.2,438.0,영등포구,8.0
양평(5),5호선,2021042708,33.3,438.0,영등포구,8.0
여의나루(5),5호선,2021042708,40.7,438.0,영등포구,8.0
여의도(5),5호선,2021042708,40.8,438.0,영등포구,8.0
영등포구청(5),5호선,2021042708,14.9,438.0,영등포구,8.0
영등포시장(5),5호선,2021042708,24.6,438.0,영등포구,8.0
대림(7),7호선,2021042708,13.1,420.0,영등포구,8.0
신풍(7),7호선,2021042708,26.4,420.0,영등포구,8.0
문래(2),2호선,2021042709,35.7,524.0,영등포구,10.0
영등포구청(2),2호선,2021042709,43.0,524.0,영등포구,10.0
신길(5),5호선,2021042709,21.7,438.0,영등포구,10.0
양평(5),5호선,2021042709,36.1,438.0,영등포구,10.0
여의나루(5),5호선,2021042709,45.6,438.0,영등포구,10.0
여의도(5),5호선,2021042709,41.4,438.0,영등포구,10.0
영등포구청(5),5호선,2021042709,17.1,438.0,영등포구,10.0
영등포시장(5),5호선,2021042709,24.0,438.0,영등포구,10.0
대림(7),7호선,2021042709,24.6,420.0,영등포구,10.0
신풍(7),7호선,2021042709,33.8,420.0,영등포구,10.0
문래(2),2호선,2021042710,29.8,524.0,영등포구,7.0
영등포구청(2),2호선,2021042710,39.8,524.0,영등포구,7.0
신길(5),5호선,2021042710,16.2,438.0,영등포구,7.0
양평(5),5호선,2021042710,28.7,438.0,영등포구,7.0
여의나루(5),5호선,2021042710,35.1,438.0,영등포구,7.0
여의도(5),5호선,2021042710,32.0,438.0,영등포구,7.0
영등포구청(5),5호선,2021042710,15.2,438.0,영등포구,7.0
영등포시장(5),5호선,2021042710,20.1,438.0,영등포구,7.0
대림(7),7호선,2021042710,20.8,420.0,영등포구,7.0
신풍(7),7호선,2021042710,18.1,420.0,영등포구,7.0
문래(2),2호선,2021042711,23.9,524.0,영등포구,9.0
영등포구청(2),2호선,2021042711,29.6,524.0,영등포구,9.0
신길(5),5호선,2021042711,13.2,438.0,영등포구,9.0
양평(5),5호선,2021042711,26.9,438.0,영등포구,9.0
여의나루(5),5호선,2021042711,38.2,438.0,영등포구,9.0
여의도(5),5호선,2021042711,34.4,438.0,영등포구,9.0
영등포구청(5),5호선,2021042711,14.1,438.0,영등포구,9.0
영등포시장(5),5호선,2021042711,20.1,438.0,영등포구,9.0
대림(7),7호선,2021042711,13.7,420.0,영등포구,9.0
신풍(7),7호선,2021042711,16.0,420.0,영등포구,9.0
문래(2),2호선,2021042712,21.4,524.0,영등포구,12.0
영등포구청(2),2호선,2021042712,30.7,524.0,영등포구,12.0
신길(5),5호선,2021042712,16.0,438.0,영등포구,12.0
양평(5),5호선,2021042712,39.3,438.0,영등포구,12.0
여의나루(5),5호선,2021042712,37.3,438.0,영등포구,12.0
여의도(5),5호선,2021042712,40.3,438.0,영등포구,12.0
영등포구청(5),5호선,2021042712,18.2,438.0,영등포구,12.0
영등포시장(5),5호선,2021042712,26.0,438.0,영등포구,12.0
대림(7),7호선,2021042712,16.8,420.0,영등포구,12.0
신풍(7),7호선,2021042712,27.1,420.0,영등포구,12.0
문래(2),2호선,2021042713,22.4,524.0,영등포구,14.0
영등포구청(2),2호선,2021042713,32.0,524.0,영등포구,14.0
신길(5),5호선,2021042713,23.5,438.0,영등포구,14.0
양평(5),5호선,2021042713,36.2,438.0,영등포구,14.0
여의나루(5),5호선,2021042713,42.2,438.0,영등포구,14.0
여의도(5),5호선,2021042713,47.8,438.0,영등포구,14.0
영등포구청(5),5호선,2021042713,22.0,438.0,영등포구,14.0
영등포시장(5),5호선,2021042713,26.3,438.0,영등포구,14.0
대림(7),7호선,2021042713,24.0,420.0,영등포구,14.0
신풍(7),7호선,2021042713,23.3,420.0,영등포구,14.0
문래(2),2호선,2021042714,23.5,524.0,영등포구,16.0
영등포구청(2),2호선,2021042714,34.0,524.0,영등포구,16.0
신길(5),5호선,2021042714,26.6,438.0,영등포구,16.0
양평(5),5호선,2021042714,39.6,438.0,영등포구,16.0
여의나루(5),5호선,2021042714,42.1,438.0,영등포구,16.0
여의도(5),5호선,2021042714,53.7,438.0,영등포구,16.0
영등포구청(5),5호선,2021042714,25.8,438.0,영등포구,16.0
영등포시장(5),5호선,2021042714,27.5,438.0,영등포구,16.0
대림(7),7호선,2021042714,23.5,420.0,영등포구,16.0
신풍(7),7호선,2021042714,31.4,420.0,영등포구,16.0
문래(2),2호선,2021042715,37.4,524.0,영등포구,24.0
